Date,Open,High,Low,Close,Volume,Day,Weekday,Week,Month,Year
06-12-2011,99.10493887,99.81165464,98.75158398,99.14420319,178842100,6,1,49,12,2011
07-12-2011,98.81439224,99.92943526,98.1312387,99.51325989,237802500,7,2,49,12,2011
08-12-2011,98.86149464,99.08136038,97.09470861,97.33027649,240862800,8,3,49,12,2011
09-12-2011,97.77002608,99.23056985,97.68364938,98.97929382,209111400,9,4,49,12,2011
12-12-2011,98.11552137,98.13122949,96.70995011,97.53444672,215826100,12,0,50,12,2011
13-12-2011,98.04487591,98.6023945,96.15244832,96.62359619,245159800,13,1,50,12,2011
14-12-2011,96.23878948,96.60785238,95.38288274,95.59489441,238618800,14,2,50,12,2011
15-12-2011,96.60789651,96.74138562,95.79124771,95.94044495,199109200,15,3,50,12,2011
16-12-2011,96.58840988,97.15736213,95.85350643,96.08266449,220481400,16,4,50,12,2011
19-12-2011,96.45405809,96.65951657,94.84991567,95.05537415,183903000,19,0,51,12,2011
20-12-2011,96.54888807,98.09771547,95.11859464,97.93177032,225418100,20,1,51,12,2011
21-12-2011,97.93177869,98.27157289,96.99932062,98.12142944,194230900,21,2,51,12,2011
22-12-2011,98.48491471,99.09338624,98.16883218,98.99065399,119465400,22,3,51,12,2011
23-12-2011,99.30675887,99.90732663,99.1013064,99.87571716,92187200,23,4,51,12,2011
27-12-2011,99.70186513,100.2155084,99.61494061,99.9547348,86075700,27,1,52,12,2011
28-12-2011,99.97052668,99.9863284,98.56393896,98.64295959,119107100,28,2,52,12,2011
29-12-2011,98.96695742,99.76507974,98.66667658,99.66235352,123507200,29,3,52,12,2011
30-12-2011,99.58331231,99.8282841,99.17240143,99.17240143,95599000,30,4,52,12,2011
03-01-2012,100.9583272,101.4482649,100.6975536,100.7528687,193697900,3,1,1,1,2012
04-01-2012,100.5158099,100.9978437,100.1286044,100.9109192,127186500,4,2,1,1,2012
05-01-2012,100.3656474,101.3297089,99.90731927,101.1795654,173895000,5,3,1,1,2012
06-01-2012,101.3059981,101.3218058,100.5869024,100.9187927,148050000,6,4,1,1,2012
09-01-2012,101.1479648,101.2901984,100.6817388,101.1637726,99530200,9,0,2,1,2012
10-01-2012,102.2463613,102.4518137,101.8986632,102.0409088,115282000,10,1,2,1,2012
11-01-2012,101.7248335,102.2305729,101.5588943,102.0962372,111540700,11,2,2,1,2012
12-01-2012,102.3886021,102.4913223,101.5746661,102.3411789,118983700,12,3,2,1,2012
13-01-2012,101.6536958,101.9776882,100.9266963,101.8117371,179836200,13,4,2,1,2012
17-01-2012,102.7916064,102.9812632,101.8591425,102.2068405,132209200,17,1,3,1,2012
18-01-2012,102.183129,103.392162,102.0013821,103.336853,163395200,18,2,3,1,2012
19-01-2012,103.6924767,103.969058,103.3605864,103.8821335,126328900,19,3,3,1,2012
20-01-2012,103.7082693,104.2693176,103.4553936,104.2693176,138230200,20,4,3,1,2012
23-01-2012,103.9216066,104.5063725,103.5027918,104.0006332,129295800,23,0,4,1,2012
24-01-2012,103.3605864,103.9137369,103.2025451,103.8821335,103083300,24,1,4,1,2012
25-01-2012,103.7240867,104.9963391,103.3210796,104.7513733,198613200,25,2,4,1,2012
26-01-2012,105.2175886,105.4151432,103.8031028,104.2140198,184880500,26,3,4,1,2012
27-01-2012,103.7082597,104.3483347,103.6371309,104.1665878,135259100,27,4,4,1,2012
30-01-2012,103.1314086,103.8663181,102.7758127,103.810997,147311800,30,0,5,1,2012
31-01-2012,104.3246425,104.4510683,103.2657406,103.771492,157212000,31,1,5,1,2012
01-02-2012,104.5379531,105.2096434,104.4115274,104.6801987,166234500,1,2,5,2,2012
02-02-2012,104.8856818,105.1148519,104.474777,104.8461685,113090400,2,3,5,2,2012
03-02-2012,105.8892892,106.3792208,105.7075423,106.3160019,160598500,3,4,5,2,2012
06-02-2012,105.8734694,106.2922842,105.7549414,106.244873,107694500,6,0,6,2,2012
07-02-2012,106.0236258,106.6953164,105.6048109,106.5135574,135528100,7,1,6,2,2012
08-02-2012,106.5688697,106.8533488,106.1342471,106.8296432,139361400,8,2,6,2,2012
09-02-2012,107.0034644,107.1456979,106.3317741,106.9639511,148602900,9,3,6,2,2012
10-02-2012,106.0157258,106.2606916,105.7628501,106.1737671,167907500,10,4,6,2,2012
13-02-2012,106.9323477,107.0903889,106.4740196,106.9639511,115841900,13,0,7,2,2012
14-02-2012,106.6794998,106.8928622,106.0868359,106.8296432,165329500,14,1,7,2,2012
15-02-2012,107.1773189,107.3353602,106.1184171,106.3317795,195195100,15,2,7,2,2012
16-02-2012,106.3396964,107.6040387,106.1500397,107.5092163,186567800,16,3,7,2,2012
17-02-2012,107.8806639,107.9675884,107.4381433,107.7937393,129869400,17,4,7,2,2012
21-02-2012,108.0465627,108.2994384,107.5092199,107.8411102,134042300,21,1,8,2,2012
22-02-2012,107.675178,107.9043481,107.3037743,107.4934311,124455300,22,2,8,2,2012
23-02-2012,107.4380845,108.0465439,107.0745788,107.9675293,137704300,23,3,8,2,2012
24-02-2012,108.2046432,108.4180057,107.9675873,108.2046432,105539100,24,4,8,2,2012
27-02-2012,107.4854814,108.6787065,107.3116324,108.3863297,145728900,27,0,9,2,2012
28-02-2012,108.4179516,108.8288686,108.2045893,108.7024307,129355900,28,1,9,2,2012
29-02-2012,108.8605262,109.2003265,107.8964584,108.2757721,185934700,29,2,9,2,2012
01-03-2012,108.5048788,109.0422336,108.204592,108.8367691,145023500,1,3,9,3,2012
02-03-2012,108.7657022,108.9079478,108.2599627,108.5049286,120638300,2,4,9,3,2012
05-03-2012,108.3389516,108.4179662,107.6909667,108.0623703,140765000,5,0,10,3,2012
06-03-2012,106.9560618,107.0192687,106.1737413,106.481926,202129900,6,1,10,3,2012
07-03-2012,106.72689,107.3985804,106.6241578,107.2247314,143692200,7,2,10,3,2012
08-03-2012,107.8806371,108.5128143,107.6593769,108.2915421,116968900,8,3,10,3,2012
09-03-2012,108.4970029,108.9948324,108.3626672,108.7103653,122836800,9,4,10,3,2012
12-03-2012,108.6945332,108.8604723,108.3310275,108.7182388,104003500,12,0,11,3,2012
13-03-2012,109.3030063,110.7332996,109.1212474,110.6779785,184090500,13,1,11,3,2012
14-03-2012,110.7096146,110.9861838,110.2196709,110.5594711,145163600,14,2,11,3,2012
15-03-2012,110.7254337,111.2469809,110.4409545,111.1995697,165118500,15,3,11,3,2012
16-03-2012,111.4011346,111.4963725,111.1154088,111.3535156,152893500,16,4,11,3,2012
19-03-2012,111.2820986,112.1313316,111.2027256,111.7900543,125291100,19,0,12,3,2012
20-03-2012,111.155072,111.5995316,110.8296598,111.4646072,121729700,20,1,12,3,2012
21-03-2012,111.5281439,111.6313142,111.05193,111.2821045,122388400,21,2,12,3,2012
22-03-2012,110.464607,110.7582774,110.1153972,110.480484,135216700,22,3,12,3,2012
23-03-2012,110.575727,110.9646232,109.9645887,110.8376312,120521000,23,4,12,3,2012
26-03-2012,111.6312947,112.3932343,111.5916203,112.3932343,120164000,26,0,13,3,2012
27-03-2012,112.4964259,112.5678543,111.9725932,112.0440216,119868500,27,1,13,3,2012
28-03-2012,111.9884877,112.1630986,110.8297071,111.4884644,148562100,28,2,13,3,2012
29-03-2012,110.8296892,111.5043233,110.3931619,111.2979584,164963700,29,3,13,3,2012
30-03-2012,111.8456062,111.9487887,111.1551071,111.7583008,135486800,30,4,13,3,2012
02-04-2012,111.6233901,112.8694761,111.4011602,112.5758057,151741100,2,0,14,4,2012
03-04-2012,112.4170738,112.6075618,111.4567136,112.1154709,155806700,3,1,14,4,2012
04-04-2012,111.2900212,111.3852591,110.5915776,111.0042953,146896000,4,2,14,4,2012
05-04-2012,110.6233227,111.2741351,110.5280726,110.9487228,137439400,5,3,14,4,2012
09-04-2012,109.5518734,110.9884352,109.401072,109.7026749,127555900,9,0,15,4,2012
10-04-2012,109.4883624,109.7978977,107.7501979,107.8613129,235360300,10,1,15,4,2012
11-04-2012,108.9645067,109.1629271,108.5359241,108.7343445,154133000,11,2,15,4,2012
12-04-2012,108.8375727,110.2423805,108.7581997,110.1550751,154321500,12,3,15,4,2012
13-04-2012,109.9010489,110.1788422,108.7422689,108.8454514,169246700,13,4,15,4,2012
16-04-2012,109.4010816,109.5598155,108.401047,108.7740784,147825300,16,0,16,4,2012
17-04-2012,109.4010464,110.6074456,109.2899315,110.3852158,147877600,17,1,16,4,2012
18-04-2012,109.8931368,110.3852154,109.8296408,110.0121841,123884200,18,2,16,4,2012
19-04-2012,110.0280697,110.4407754,108.7899285,109.3058167,198666700,19,3,16,4,2012
20-04-2012,109.7899527,110.1867934,109.4248539,109.4883499,143199600,20,4,16,4,2012
23-04-2012,108.3692448,108.6629151,107.8930432,108.5676651,171844900,23,0,17,4,2012
24-04-2012,108.662978,109.2582393,108.5756725,108.9804459,137484200,24,1,17,4,2012
25-04-2012,110.043947,110.5201608,109.9487091,110.4725418,150252200,25,2,17,4,2012
26-04-2012,110.23446,111.3694313,110.170964,111.2424393,136291600,26,3,17,4,2012
27-04-2012,111.5757816,111.742448,110.9567108,111.4249802,130725000,27,4,17,4,2012
30-04-2012,111.2027408,111.2821138,110.710662,111.0122528,115092200,30,0,18,4,2012
01-05-2012,110.9487591,112.4329521,110.8217793,111.7027664,138832200,1,1,18,5,2012
02-05-2012,111.0519201,111.480515,110.6868334,111.3694,121081000,2,2,18,5,2012
03-05-2012,111.3852361,111.4725415,110.3137736,110.5201263,143759700,3,3,18,5,2012
04-05-2012,109.9407435,110.559814,108.6708485,108.7343445,193927300,4,4,18,5,2012
07-05-2012,108.3454547,109.1788227,108.3057803,108.813736,127765900,7,0,19,5,2012
08-05-2012,108.1628694,108.5517776,107.0834626,108.3771667,213377700,8,1,19,5,2012
09-05-2012,107.2263736,108.4248282,106.7422274,107.7343292,220752500,9,2,19,5,2012
10-05-2012,108.4803941,108.6153307,107.7105341,107.9565735,150600000,10,3,19,5,2012
11-05-2012,107.2819275,108.6311836,107.2343085,107.6311493,153032400,11,4,19,5,2012
14-05-2012,106.5993849,107.6311735,106.281917,106.4406509,163910000,14,0,20,5,2012
15-05-2012,106.3692081,106.9962112,105.6628319,105.8294983,207629300,15,1,20,5,2012
16-05-2012,106.3057231,106.7898694,105.4009265,105.424736,207265500,16,2,20,5,2012
17-05-2012,105.4485542,105.5755462,103.8056273,103.8611908,247992900,17,3,20,5,2012
18-05-2012,104.2659214,104.4484769,102.8214276,102.972229,319615900,18,4,20,5,2012
21-05-2012,103.3055878,104.7818359,103.1389093,104.7421494,177861100,21,0,21,5,2012
22-05-2012,105.0120033,105.7421889,104.2421313,104.9246979,197531200,22,1,21,5,2012
23-05-2012,104.1707193,105.1310795,103.1706848,104.980278,204958400,23,2,21,5,2012
24-05-2012,105.2660033,105.4326696,104.3056431,105.1866302,167357600,24,3,21,5,2012
25-05-2012,105.1468971,105.4405674,104.5913226,104.8453064,135465600,25,4,21,5,2012
29-05-2012,105.6866516,106.2977778,104.1072208,106.1152344,152883500,29,1,22,5,2012
30-05-2012,105.2104253,106.1072893,104.3611923,104.5754776,162370400,30,2,22,5,2012
31-05-2012,104.535802,105.1231186,103.44845,104.345314,196186000,31,3,22,5,2012
01-06-2012,102.7103409,104.3691325,101.7182388,101.7182388,253240900,1,4,22,6,2012
04-06-2012,101.9007632,102.1785565,100.9086614,101.6706009,202545800,4,0,23,6,2012
05-06-2012,101.472177,102.5912648,101.4166196,102.4404755,164149400,5,1,23,6,2012
06-06-2012,103.1547863,104.7897683,103.1230323,104.7421494,184202800,6,2,23,6,2012
07-06-2012,105.932652,105.9802709,104.5913286,104.8056259,184772700,7,3,23,6,2012
08-06-2012,104.5357833,105.6628094,104.2024264,105.6389999,143915400,8,4,23,6,2012
11-06-2012,106.4882324,106.5517284,104.1944936,104.2976761,169756100,11,0,24,6,2012
12-06-2012,104.5993134,105.5676061,104.0993021,105.4961777,181931800,12,1,24,6,2012
13-06-2012,105.1866353,105.8453925,104.464382,104.8215485,172223900,13,2,24,6,2012
14-06-2012,105.0358066,106.3533208,104.7500808,105.9326706,230615500,14,3,24,6,2012
15-06-2012,106.4097637,107.1118141,106.1863824,107.0160828,169444500,15,4,24,6,2012
18-06-2012,106.5693032,107.4867613,106.3299626,107.2234879,131360900,18,0,25,6,2012
19-06-2012,107.7659918,108.6994092,107.1995529,108.2606201,137382600,19,1,25,6,2012
20-06-2012,108.2685767,108.5797157,107.1197519,108.0850754,206451800,20,2,25,6,2012
21-06-2012,108.2127507,108.3244413,105.5720551,105.6598129,205272200,21,3,25,6,2012
22-06-2012,106.2103212,106.6730432,105.8034384,106.4735947,130029200,22,4,25,6,2012
25-06-2012,105.3487055,105.3885977,104.3913551,104.7663193,146375700,25,0,26,6,2012
26-06-2012,105.069473,105.6119792,104.4551681,105.2928543,141634000,26,1,26,6,2012
27-06-2012,105.6438726,106.4496401,105.2848677,106.242218,108088000,27,2,26,6,2012
28-06-2012,105.5401442,106.0986096,104.7343768,105.9390411,169242100,28,3,26,6,2012
29-06-2012,107.8617055,108.7153506,107.5824851,108.5797272,212250900,29,4,26,6,2012
02-07-2012,108.8829275,109.018551,108.117052,108.9068604,129524500,2,0,27,7,2012
03-07-2012,108.8828853,109.7046119,108.7711946,109.6248398,80450000,3,1,27,7,2012
05-07-2012,109.2179916,109.9360135,108.7313368,109.1302338,126177500,5,3,27,7,2012
06-07-2012,108.0771422,108.3164828,107.5825139,108.0931015,151192100,6,4,27,7,2012
09-07-2012,108.0053471,108.1569299,107.4628409,107.9574814,103780500,9,0,28,7,2012
10-07-2012,108.5079536,108.6834692,106.6490922,107.0160828,167884800,10,1,28,7,2012
11-07-2012,107.0719127,107.3830518,106.4097424,107.0320206,141733400,11,2,28,7,2012
12-07-2012,106.4097609,107.0878785,105.7874826,106.5134659,143583200,12,3,28,7,2012
13-07-2012,106.7927069,108.4122278,106.7767476,108.3005371,129642600,13,4,28,7,2012
16-07-2012,108.053228,108.3643672,107.6224124,108.0452423,97525200,16,0,29,7,2012
17-07-2012,108.4760541,109.0105747,107.3431881,108.7871933,138860300,17,1,29,7,2012
18-07-2012,108.5318815,109.8083567,108.4680687,109.5929489,113349700,18,2,29,7,2012
19-07-2012,109.8162944,110.239124,109.4652754,109.8801193,129847300,19,3,29,7,2012
20-07-2012,109.2578613,109.4254034,108.7552595,108.8749237,142904500,20,4,29,7,2012
23-07-2012,107.2793584,108.8031479,106.7767443,107.7739868,145210900,23,0,30,7,2012
24-07-2012,107.8537772,107.9016429,106.1305391,106.8485489,173301200,24,1,30,7,2012
25-07-2012,107.0719308,107.3511514,106.3060432,106.8724823,129122300,25,2,30,7,2012
26-07-2012,108.4122083,108.8669566,107.9095943,108.6355896,156526500,26,3,30,7,2012
27-07-2012,109.2100383,110.9492358,108.6116927,110.6380844,236768900,27,4,30,7,2012
30-07-2012,110.5104466,111.1646315,110.3109981,110.6380844,106782000,30,0,31,7,2012
31-07-2012,110.4864597,110.789613,109.8641815,109.8641815,120575900,31,1,31,7,2012
01-08-2012,110.6539995,110.6779323,109.6168651,109.7684479,138293800,1,2,31,8,2012
02-08-2012,108.9387606,109.7525137,108.1648995,109.0105591,199556600,2,3,31,8,2012
03-08-2012,110.5423357,111.4039547,109.0424791,111.1725998,157825000,3,4,31,8,2012
06-08-2012,111.4677695,111.8267743,111.3401195,111.3879852,86326200,6,0,32,8,2012
07-08-2012,111.834716,112.4250877,111.7150518,111.9464188,109545100,7,1,32,8,2012
08-08-2012,111.5714666,112.2096919,111.539548,112.0820541,89754700,8,2,32,8,2012
09-08-2012,111.9224803,112.4011614,111.8107897,112.1777802,90291700,9,3,32,8,2012
10-08-2012,111.7230676,112.4011974,111.5395784,112.3613052,99792700,10,4,32,8,2012
13-08-2012,112.1698346,112.3612973,111.7230597,112.3054581,79426900,13,0,33,8,2012
14-08-2012,112.7202852,112.7920959,111.9863163,112.3213882,102379400,14,1,33,8,2012
15-08-2012,112.2017367,112.6405258,112.1299382,112.4490509,71085900,15,2,33,8,2012
16-08-2012,112.6086067,113.4143863,112.3293861,113.2787628,112014200,16,3,33,8,2012
17-08-2012,113.4702434,113.5260948,113.1750635,113.4303513,90813700,17,4,33,8,2012
20-08-2012,113.2707895,113.4622645,112.9596503,113.4383316,78255700,20,0,34,8,2012
21-08-2012,113.7175236,114.1563126,112.8479312,113.0952454,105581100,21,1,34,8,2012
22-08-2012,112.8080814,113.3266548,112.54482,113.1431656,133243500,22,2,34,8,2012
23-08-2012,112.8639083,112.8718818,112.0421815,112.2176971,111466400,23,3,34,8,2012
24-08-2012,111.9384854,113.1511358,111.8666869,112.8958359,99481200,24,4,34,8,2012
27-08-2012,113.1989944,113.3505773,112.7602053,112.9197617,68785900,27,0,35,8,2012
28-08-2012,112.6325212,113.159068,112.4649913,112.8080368,75689600,28,1,35,8,2012
29-08-2012,112.9038216,113.1990015,112.5846967,112.8958359,65421300,29,2,35,8,2012
30-08-2012,112.4091403,112.4410589,111.8427136,112.0820541,96589900,30,3,35,8,2012
31-08-2012,112.7202897,113.1431316,111.9783473,112.6165848,151970400,31,4,35,8,2012
04-09-2012,112.520852,112.8559361,111.7948687,112.5128784,120226200,4,1,36,9,2012
05-09-2012,112.5607342,112.8638998,112.1937558,112.4171371,100660300,5,2,36,9,2012
06-09-2012,113.0952637,114.7068108,113.0872901,114.6988373,158272500,6,3,36,9,2012
07-09-2012,114.8902538,115.1934193,114.7865489,115.1455536,107272100,7,4,36,9,2012
10-09-2012,115.0338849,115.2333333,114.4514988,114.4913788,86458500,10,0,37,9,2012
11-09-2012,114.5631946,115.1774871,114.531276,114.8105087,88760000,11,1,37,9,2012
12-09-2012,115.1934891,115.3211391,114.8025656,115.1934891,87640900,12,2,37,9,2012
13-09-2012,115.1775124,117.3076209,114.874359,116.948616,225470200,13,3,37,9,2012
14-09-2012,117.1800329,118.1613165,117.0842893,117.4672394,169777000,14,4,37,9,2012
17-09-2012,117.2278853,117.4273338,116.7731367,117.0683289,119427800,17,0,38,9,2012
18-09-2012,116.8687759,117.1240635,116.6773011,116.9724808,98326600,18,1,38,9,2012
19-09-2012,117.1081602,117.4113258,116.8050068,117.0363617,128318300,19,2,38,9,2012
20-09-2012,116.5018359,117.1081548,116.1827232,117.044342,154009800,20,3,38,9,2012
21-09-2012,117.6130524,117.637113,116.9473469,116.9954681,108737500,21,4,38,9,2012
24-09-2012,116.417913,117.083618,116.3296867,116.8189392,95682000,24,0,39,9,2012
25-09-2012,117.0676088,117.2921826,115.5437014,115.5757904,133165200,25,1,39,9,2012
26-09-2012,115.5517369,115.5838137,114.6534296,114.9261246,146502200,26,2,39,9,2012
27-09-2012,115.4073564,116.2735747,115.1025725,116.0088959,111830300,27,3,39,9,2012
28-09-2012,115.5678,115.9447659,115.062515,115.4715576,150696100,28,4,39,9,2012
01-10-2012,115.9126536,116.8510538,115.5035989,115.7763062,135911200,1,0,40,10,2012
02-10-2012,116.23349,116.4179588,115.3592554,115.8966293,113422200,2,1,40,10,2012
03-10-2012,116.209442,116.6425452,115.5998862,116.3698502,121283100,3,2,40,10,2012
04-10-2012,116.8109692,117.3724037,116.6505611,117.2039795,124311600,4,3,40,10,2012
05-10-2012,117.8295437,118.0300569,116.8590548,117.2119598,124842100,5,4,40,10,2012
08-10-2012,116.778905,117.1959637,116.5463028,116.8109818,78415400,8,0,41,10,2012
09-10-2012,116.7227606,116.819003,115.6159237,115.6560287,148872900,9,1,41,10,2012
10-10-2012,115.6399102,115.7522093,114.765676,114.9180679,124247500,10,2,41,10,2012
11-10-2012,115.7201563,115.8885927,114.9582087,114.9822693,123601500,11,3,41,10,2012
12-10-2012,115.0625227,115.4555209,114.3567122,114.6053467,124181900,12,4,41,10,2012
15-10-2012,114.877981,115.6800335,114.5090437,115.5597305,107689100,15,0,42,10,2012
16-10-2012,116.1051509,116.8109612,116.0249529,116.730751,108815500,16,1,42,10,2012
17-10-2012,116.8109614,117.3563636,116.6345088,117.2601089,128834100,17,2,42,10,2012
18-10-2012,116.955368,117.5168027,116.5623577,116.955368,148108500,18,3,42,10,2012
19-10-2012,116.7387691,116.7467852,114.7336374,115.0063324,185645200,19,4,42,10,2012
22-10-2012,114.8138583,115.2309292,114.1160763,115.0223999,125578600,22,0,43,10,2012
23-10-2012,113.7792205,113.9396287,112.9531071,113.4263153,192056300,23,1,43,10,2012
24-10-2012,113.835335,113.9716948,112.9290238,113.1054764,120179400,24,2,43,10,2012
25-10-2012,113.907539,114.1160683,112.7445649,113.4343185,134457400,25,3,43,10,2012
26-10-2012,113.3300426,113.7631457,112.6001718,113.3701477,146023500,26,4,43,10,2012
31-10-2012,113.771174,113.9155376,112.8327617,113.3701477,103438500,31,2,44,10,2012
01-11-2012,113.6107841,114.7015765,113.5065255,114.5572128,100995600,1,3,44,11,2012
02-11-2012,115.2389297,115.2710187,113.4182788,113.5385818,137702200,2,4,44,11,2012
05-11-2012,113.3701529,114.0278297,113.03328,113.7711792,98378500,5,0,45,11,2012
06-11-2012,114.116089,115.1106391,113.995786,114.6614914,107068100,6,1,45,11,2012
07-11-2012,113.6187584,113.6347907,111.5334171,112.0627747,264304500,7,2,45,11,2012
08-11-2012,112.0467731,112.616236,110.6271363,110.7153625,181517300,8,3,45,11,2012
09-11-2012,110.3784388,111.83818,110.3223015,110.811554,201055300,9,4,45,11,2012
12-11-2012,111.1564842,111.3329368,110.6511993,110.8998337,97677500,12,0,46,11,2012
13-11-2012,110.3143412,111.685857,110.1699776,110.5148544,123018300,13,1,46,11,2012
14-11-2012,110.8517171,111.0281574,108.7743911,109.0230255,191505000,14,2,46,11,2012
15-11-2012,109.0631205,109.4721752,108.4214759,108.8385468,178128400,15,3,46,11,2012
16-11-2012,108.998927,109.5924502,108.0364665,109.3758926,239483900,16,4,46,11,2012
19-11-2012,110.6030659,111.6056319,109.4080152,111.5895996,151495800,19,0,47,11,2012
20-11-2012,111.4131901,111.8222327,110.7474846,111.637764,119807400,20,1,47,11,2012
21-11-2012,111.7339351,111.9424765,111.5093613,111.8462219,81710800,21,2,47,11,2012
23-11-2012,112.3916425,113.4102405,112.3194484,113.3701477,65409200,23,4,47,11,2012
26-11-2012,112.8087339,113.3781968,112.4397964,113.1295624,100124400,26,0,48,11,2012
27-11-2012,113.0172397,113.4022216,112.4798659,112.5520477,128646200,27,1,48,11,2012
28-11-2012,112.0948596,113.5225122,111.4853041,113.4583588,177086500,28,2,48,11,2012
29-11-2012,113.8834886,114.3005473,113.3862076,113.9877472,151085900,29,3,48,11,2012
30-11-2012,114.0037026,114.2282763,113.618721,114.0117188,136568300,30,4,48,11,2012
03-12-2012,114.5331085,114.6293509,113.3621064,113.4503326,124656300,3,0,49,12,2012
04-12-2012,113.4423318,113.7872086,112.9851559,113.2899399,127512200,4,1,49,12,2012
05-12-2012,113.386223,114.0198517,112.58417,113.4904938,147300500,5,2,49,12,2012
06-12-2012,113.386205,113.923579,113.2177808,113.8754578,103220600,6,3,49,12,2012
07-12-2012,114.3165717,114.4449031,113.6268059,114.2203293,108726400,7,4,49,12,2012
10-12-2012,114.0599414,114.5411658,114.011808,114.2684708,98840700,10,0,50,12,2012
11-12-2012,114.7416486,115.5838063,114.6855113,115.0464325,152570400,11,1,50,12,2012
12-12-2012,115.4955951,115.9367265,114.9421767,115.1025848,145880100,12,2,50,12,2012
13-12-2012,115.0304058,115.3592504,114.1080501,114.3967896,135715000,13,3,50,12,2012
14-12-2012,114.1481552,114.3566845,113.79525,113.9717026,137701700,14,4,50,12,2012
17-12-2012,114.2684179,115.3752542,114.2363289,115.3110886,143238200,17,0,51,12,2012
18-12-2012,115.4955751,116.698654,115.3271387,116.5943832,177762800,18,1,51,12,2012
19-12-2012,116.722722,116.7628271,115.6880795,115.7281723,150895400,19,2,51,12,2012
20-12-2012,115.8003716,116.4099272,115.4795432,116.3938828,168487000,20,3,51,12,2012
21-12-2012,114.8365382,116.3873995,114.6507612,115.3373337,245883800,21,4,51,12,2012
24-12-2012,115.0869621,115.1515829,114.8527226,114.9819641,53874600,24,0,52,12,2012
26-12-2012,115.2162267,115.2727745,114.1742457,114.4973373,106947700,26,2,52,12,2012
27-12-2012,114.5295957,114.7638475,113.0191239,114.3438187,167920600,27,3,52,12,2012
28-12-2012,113.6006784,114.2307153,112.9787144,113.1079559,148806700,28,4,52,12,2012
31-12-2012,112.8091377,115.1515823,112.7122004,115.030426,243935200,31,0,1,12,2012
02-01-2013,117.2113014,118.0513467,116.9043559,117.978653,192059000,2,2,1,1,2013
03-01-2013,117.9221254,118.2290586,117.3970863,117.7121048,144761800,3,3,1,1,2013
04-01-2013,117.9059886,118.4229425,117.6636638,118.2290802,116817700,4,4,1,1,2013
07-01-2013,117.8090351,118.0190433,117.469773,117.9059601,110002500,7,0,2,1,2013
08-01-2013,117.6959682,117.857514,117.1063083,117.5667267,121265100,8,1,2,1,2013
09-01-2013,117.8251882,118.1886815,117.6394112,117.8655777,90745600,9,2,2,1,2013
10-01-2013,118.5198674,118.8106548,117.9059885,118.8025818,130735400,10,3,2,1,2013
11-01-2013,118.7702434,118.8590954,118.4229207,118.794487,113917300,11,4,2,1,2013
14-01-2013,118.6491015,118.7945013,118.2775351,118.7137222,89567200,14,0,3,1,2013
15-01-2013,118.1644376,118.9075703,118.0917439,118.794487,93172600,15,1,3,1,2013
16-01-2013,118.5521919,118.9641355,118.4229503,118.7783585,104849500,16,2,3,1,2013
17-01-2013,119.30336,119.8849346,118.8590999,119.5456848,133833500,17,3,3,1,2013
18-01-2013,119.5214533,119.9414821,119.0852662,119.8122406,169906000,18,4,3,1,2013
22-01-2013,119.8122777,120.4584732,119.5295632,120.4584732,111797300,22,1,4,1,2013
23-01-2013,120.4584404,120.7573006,120.2403468,120.6522903,104596100,23,2,4,1,2013
24-01-2013,120.4745726,121.2742407,120.3614894,120.6845932,146426400,24,3,4,1,2013
25-01-2013,121.0642607,121.363121,120.6523048,121.363121,147211600,25,4,4,1,2013
28-01-2013,121.3954117,121.4277283,120.7653746,121.21772,113357700,28,0,5,1,2013
29-01-2013,120.9754086,121.8477706,120.8946295,121.6942978,105694400,29,1,5,1,2013
30-01-2013,121.6781261,121.9204509,121.1046244,121.21772,137447700,30,2,5,1,2013
31-01-2013,121.0723342,121.4681318,120.8380947,120.9188614,108975800,31,3,5,1,2013
01-02-2013,121.6861585,122.3081224,121.4761503,122.162735,131173000,1,4,5,2,2013
04-02-2013,121.4196459,122.1869975,120.7007445,120.7895966,159073600,4,0,6,2,2013
05-02-2013,121.4439143,122.3566536,121.3954394,122.0093307,113912400,5,1,6,2,2013
06-02-2013,121.5812059,122.1789265,121.4923539,122.0981598,138762800,6,2,6,2,2013
07-02-2013,122.1385656,122.2516489,121.0481099,121.9366302,162490000,7,3,6,2,2013
08-02-2013,122.1466361,122.6878213,122.1466361,122.6151276,103133700,8,4,6,2,2013
11-02-2013,122.566673,122.6959022,122.2839586,122.5909042,73775000,11,0,7,2,2013
12-02-2013,122.5989158,123.0189445,122.4616013,122.792778,65392700,12,1,7,2,2013
13-02-2013,123.0431888,123.2693553,122.5504663,122.897789,82322600,13,2,7,2,2013
14-02-2013,122.5262803,123.1563175,122.3889657,123.0109177,80834300,14,3,7,2,2013
15-02-2013,123.1239645,123.253206,122.4131608,122.8654938,215226500,15,4,7,2,2013
19-02-2013,123.075515,123.8105624,122.9058963,123.7863312,95105400,19,1,8,2,2013
20-02-2013,123.697513,123.7379025,122.1789553,122.243576,160574800,20,2,8,2,2013
21-02-2013,121.9366297,122.3081838,121.1127301,121.5004425,183257000,21,3,8,2,2013
22-02-2013,122.0900723,122.6878052,121.5569725,122.6878052,106356600,22,4,8,2,2013
25-02-2013,123.2855048,123.4712817,120.3534012,120.3534012,245824800,25,0,9,2,2013
